date,open,high,low,close,volume
27/03/1962,1.423,1.423,1.3982,1.3995,3607
28/03/1962,1.4008,1.4112,1.4008,1.4073,3377
29/03/1962,1.4073,1.4138,1.4034,1.4034,2379
30/03/1962,1.4008,1.4008,1.3832,1.3897,4528
02/04/1962,1.3891,1.3891,1.3708,1.3708,3837
03/04/1962,1.3695,1.3695,1.3226,1.3369,9362
04/04/1962,1.3369,1.3486,1.331,1.331,6676
05/04/1962,1.3382,1.3591,1.3382,1.3591,9363
06/04/1962,1.3591,1.3696,1.3487,1.3578,4451
09/04/1962,1.3578,1.3656,1.3487,1.3591,230
10/04/1962,1.3591,1.3643,1.3512,1.3643,2686
11/04/1962,1.3643,1.3747,1.346,1.346,5449
12/04/1962,1.3461,1.3487,1.3317,1.3317,4144
13/04/1962,1.3316,1.3512,1.3304,1.3512,6446
16/04/1962,1.3512,1.3603,1.3355,1.3499,5218
17/04/1962,1.35,1.3565,1.3435,1.3565,3070
18/04/1962,1.3565,1.3683,1.3526,1.3539,4374
19/04/1962,1.3539,1.3591,1.3487,1.3539,3991
23/04/1962,1.3538,1.3551,1.3473,1.3525,3223
24/04/1962,1.3525,1.361,1.3499,1.3512,4681
25/04/1962,1.3512,1.3565,1.3369,1.3369,4758
26/04/1962,1.3356,1.3356,1.303,1.303,9516
27/04/1962,1.303,1.3174,1.2521,1.2665,16730
30/04/1962,1.2665,1.2782,1.1739,1.1843,24020
01/05/1962,1.1843,1.2117,1.1217,1.2052,54411
02/05/1962,1.226,1.2625,1.226,1.2325,26168
03/05/1962,1.2326,1.2626,1.2234,1.258,13967
04/05/1962,1.258,1.2678,1.2456,1.2678,7981
07/05/1962,1.2677,1.2775,1.2397,1.2397,8518
08/05/1962,1.2381,1.2381,1.1986,1.1986,10590
09/05/1962,1.1987,1.2098,1.1739,1.1765,16423
10/05/1962,1.1765,1.1993,1.1713,1.1817,19569
11/05/1962,1.1817,1.1999,1.1582,1.1634,19415
14/05/1962,1.1634,1.1856,1.1432,1.1856,27934
15/05/1962,1.1856,1.2078,1.1791,1.1791,17267
16/05/1962,1.179,1.1986,1.179,1.1921,9055
17/05/1962,1.1922,1.1922,1.1661,1.1713,9977
18/05/1962,1.1713,1.1778,1.1621,1.1778,7521
21/05/1962,1.1778,1.1778,1.1635,1.1739,4067
22/05/1962,1.1726,1.1726,1.1347,1.1347,10283
23/05/1962,1.1347,1.1425,1.0832,1.0832,29622
24/05/1962,1.0832,1.1112,1.0382,1.0382,42514
25/05/1962,1.0382,1.0617,1.0121,1.0395,44049
28/05/1962,1.0356,1.0356,0.926,0.9417,44203
29/05/1962,0.9535,1.0095,0.9535,0.9991,39522
31/05/1962,1.0174,1.0435,1.0174,1.0239,42286
01/06/1962,1.02,1.02,0.9984,1.0043,24710
04/06/1962,0.9913,0.9913,0.9391,0.9391,18572
05/06/1962,0.9391,0.9757,0.9209,0.9499,32386
06/06/1962,0.9498,0.9808,0.9443,0.9534,29467
07/06/1962,0.96,0.9756,0.96,0.9652,12586
08/06/1962,0.9658,0.9808,0.9658,0.9684,11971
11/06/1962,0.9684,0.9704,0.9352,0.9365,12202
12/06/1962,0.926,0.926,0.8742,0.8742,34073
13/06/1962,0.8742,0.8948,0.8406,0.8416,44894
14/06/1962,0.8415,0.8654,0.7825,0.7982,68373
15/06/1962,0.7983,0.8726,0.7839,0.87,64772
18/06/1962,0.87,0.8863,0.8283,0.8602,48809
19/06/1962,0.8602,0.8765,0.8504,0.8765,21564
20/06/1962,0.8765,0.8941,0.8556,0.8556,31310
21/06/1962,0.8452,0.8452,0.8224,0.8237,37989
22/06/1962,0.8236,0.8386,0.8099,0.8347,34532
25/06/1962,0.8348,0.8765,0.823,0.8674,38833
26/06/1962,0.8673,0.8843,0.8347,0.8347,33074
27/06/1962,0.836,0.8686,0.836,0.8686,30311
28/06/1962,0.8746,0.9091,0.8746,0.8974,41825
29/06/1962,0.8974,0.9065,0.8824,0.885,28933
02/07/1962,0.885,0.913,0.883,0.913,14274
03/07/1962,0.913,0.9227,0.9077,0.9169,26475
05/07/1962,0.9169,0.9208,0.9097,0.913,20643
06/07/1962,0.9026,0.9026,0.8922,0.9,16654
09/07/1962,0.8999,0.9143,0.8895,0.9136,19338
10/07/1962,0.9293,0.9436,0.9293,0.9358,31232
11/07/1962,0.9359,0.9769,0.932,0.9766,33921
12/07/1962,0.9789,1.0167,0.9789,0.9887,33768
13/07/1962,0.9887,0.9952,0.9717,0.9815,21565
16/07/1962,0.9815,0.9978,0.9717,0.9978,16960
17/07/1962,0.9978,1.003,0.9652,0.9655,17497
18/07/1962,0.9655,0.9704,0.9443,0.9528,24941
19/07/1962,0.958,0.9809,0.958,0.9587,22486
20/07/1962,0.9613,0.9756,0.9613,0.9704,6983
23/07/1962,0.9704,0.9834,0.9691,0.973,8595
24/07/1962,0.9678,0.9678,0.9476,0.9476,9133
25/07/1962,0.9476,0.9613,0.9359,0.9587,19263
26/07/1962,0.9632,0.973,0.9632,0.9639,9746
27/07/1962,0.9639,0.9805,0.9632,0.9805,9746
30/07/1962,0.9867,1.0105,0.9867,1.0105,29161
31/07/1962,1.0105,1.0264,1.0095,1.0095,28393
01/08/1962,1.0069,1.0069,0.9815,0.9815,12509
02/08/1962,0.9822,1.0063,0.9822,1.0063,15272
03/08/1962,1.0062,1.0108,0.9965,1.0043,9746
06/08/1962,1.0043,1.0082,0.99,0.9913,67611
07/08/1962,0.9903,0.9903,0.9737,0.9737,9440
08/08/1962,0.9736,0.999,0.9664,0.9958,16192
09/08/1962,0.9952,0.9952,0.9785,0.9821,13199
10/08/1962,0.9821,0.9906,0.9786,0.9802,10053
13/08/1962,0.9808,0.9906,0.9808,0.988,10437
14/08/1962,0.988,1.0069,0.9864,1.0069,19415
15/08/1962,1.0082,1.0284,1.0082,1.0082,24020
16/08/1962,1.0083,1.0246,1.0063,1.0076,13046
17/08/1962,1.0075,1.0212,1.0069,1.016,9132
20/08/1962,1.0212,1.0362,1.0212,1.0271,18494
21/08/1962,1.0271,1.0382,1.0225,1.0245,13276
22/08/1962,1.0265,1.0734,1.0265,1.0669,33843
23/08/1962,1.0669,1.0819,1.0623,1.0708,29928
24/08/1962,1.0708,1.0721,1.063,1.0669,12816
27/08/1962,1.0669,1.0741,1.063,1.0643,9362
28/08/1962,1.0637,1.0637,1.0265,1.0265,28165
29/08/1962,1.0265,1.033,1.0128,1.02,25786
30/08/1962,1.02,1.0291,1.0096,1.0115,9746
31/08/1962,1.0135,1.0376,1.0135,1.0337,12586
04/09/1962,1.0336,1.0473,1.0069,1.0108,16652
05/09/1962,1.0109,1.0226,0.9952,0.9991,23023
06/09/1962,0.9991,1.0144,0.9938,1.0121,18571
07/09/1962,1.0121,1.0196,0.9971,0.9971,13506
10/09/1962,0.9971,1.0088,0.9847,1.0023,18494
11/09/1962,1.0024,1.0115,0.9939,0.9965,15809
12/09/1962,0.9978,1.0082,0.9978,1.0007,13353
13/09/1962,1.0007,1.0082,1.0001,1.0004,8672
14/09/1962,1.0004,1.0148,0.9991,1.0128,11204
17/09/1962,1.0147,1.0323,1.0147,1.0304,14964
18/09/1962,1.0304,1.0431,1.0213,1.0226,23330
19/09/1962,1.0226,1.0265,1.0076,1.0076,15042
20/09/1962,1.0075,1.016,0.9971,0.9984,9055
21/09/1962,0.9978,0.9978,0.9795,0.9828,21872
24/09/1962,0.9717,0.9717,0.9436,0.9443,26859
25/09/1962,0.9443,0.9632,0.9365,0.9632,25017
26/09/1962,0.9632,0.9645,0.9273,0.9273,21026
27/09/1962,0.9273,0.9384,0.9091,0.913,29469
28/09/1962,0.9136,0.9299,0.9136,0.9221,14503
01/10/1962,0.9221,0.9221,0.8876,0.8879,18955
02/10/1962,0.8954,0.9163,0.8954,0.914,29009
03/10/1962,0.914,0.9287,0.9052,0.9091,18418
04/10/1962,0.9091,0.9339,0.9052,0.9332,13353
05/10/1962,0.9332,0.9439,0.9267,0.9397,17803
08/10/1962,0.9397,0.943,0.9365,0.9384,6523
09/10/1962,0.9417,0.9586,0.9417,0.9554,12125
10/10/1962,0.9554,0.9697,0.9319,0.9368,18571
11/10/1962,0.9369,0.9483,0.9268,0.9287,13968
12/10/1962,0.9286,0.9306,0.9182,0.9267,10667
15/10/1962,0.9312,0.9573,0.9312,0.9573,9516
16/10/1962,0.9574,0.9613,0.9326,0.9326,12893
17/10/1962,0.9326,0.9521,0.9273,0.943,14120
18/10/1962,0.943,0.9495,0.9264,0.9264,10053
19/10/1962,0.9264,0.9286,0.9078,0.9081,24250
22/10/1962,0.8996,0.8996,0.8836,0.8947,28086
23/10/1962,0.8947,0.8947,0.8608,0.8608,25784
24/10/1962,0.8608,0.8869,0.8399,0.8869,37756
25/10/1962,0.8869,0.8882,0.8661,0.883,27397
26/10/1962,0.879,0.879,0.8588,0.8647,15885
29/10/1962,0.8817,0.8993,0.8817,0.8986,36067
30/10/1962,0.8987,0.9183,0.8899,0.9176,27091
31/10/1962,0.9156,0.9156,0.898,0.9026,12049
01/11/1962,0.9026,0.9182,0.8921,0.9182,20413
02/11/1962,0.9182,0.9648,0.9051,0.9319,32077
05/11/1962,0.9371,0.9502,0.9371,0.943,17727
07/11/1962,0.943,0.956,0.9286,0.9423,17880
08/11/1962,0.9423,0.9521,0.9267,0.9267,13046
09/11/1962,0.9312,0.943,0.9312,0.9423,11280
12/11/1962,0.9534,0.9756,0.9534,0.9743,22255
13/11/1962,0.9743,0.9795,0.9567,0.9567,21641
14/11/1962,0.958,0.9795,0.958,0.9769,18878
15/11/1962,0.9769,0.9896,0.9717,0.9717,21334
16/11/1962,0.9717,0.9873,0.9625,0.9873,15348
19/11/1962,0.9873,0.9873,0.9704,0.9704,9593
20/11/1962,0.9756,0.987,0.9756,0.9818,11511
21/11/1962,0.9818,0.9906,0.9769,0.9841,16346
23/11/1962,0.9841,1.0121,0.9788,1.0121,28317
26/11/1962,1.0121,1.0298,1.0082,1.0141,21948
27/11/1962,1.014,1.0323,1.0082,1.0297,17726
28/11/1962,1.0317,1.046,1.0317,1.0369,27243
29/11/1962,1.0369,1.046,1.0349,1.046,17957
30/11/1962,1.046,1.048,1.0362,1.0395,13353
03/12/1962,1.0291,1.0291,1.018,1.0213,13200
04/12/1962,1.0239,1.0457,1.0239,1.0441,18034
05/12/1962,1.0441,1.0591,1.0402,1.0402,21948
06/12/1962,1.0402,1.0532,1.0382,1.0395,14197
07/12/1962,1.0395,1.0506,1.0369,1.0369,11434
10/12/1962,1.0368,1.0453,1.0147,1.0147,15117
11/12/1962,1.0147,1.0238,1.0075,1.0108,11587
12/12/1962,1.016,1.0291,1.016,1.0271,7904
13/12/1962,1.0271,1.0323,1.0108,1.0121,11511
14/12/1962,1.0121,1.0193,1.0056,1.016,10206
17/12/1962,1.016,1.0226,1.0017,1.0043,9286
18/12/1962,1.0043,1.0128,0.9952,0.9971,8979
19/12/1962,0.9971,1.0239,0.9971,1.0229,9900
20/12/1962,1.0229,1.0356,1.0229,1.0229,13046
21/12/1962,1.0229,1.0265,1.005,1.005,9209
24/12/1962,1.0118,1.0278,1.0118,1.0278,6984
26/12/1962,1.0278,1.0356,1.0232,1.0271,7444
27/12/1962,1.0272,1.0324,1.0161,1.02,8058
28/12/1962,1.02,1.0252,1.0187,1.0239,5986
31/12/1962,1.0238,1.0297,1.016,1.0173,10743
02/01/1963,1.0174,1.0174,1.0024,1.0037,24482
03/01/1963,1.0056,1.0343,1.0056,1.0343,11511
04/01/1963,1.0356,1.0454,1.0356,1.0356,15732
07/01/1963,1.0356,1.0454,1.0252,1.0271,9055
08/01/1963,1.0356,1.0526,1.0356,1.0526,18495
09/01/1963,1.0525,1.063,1.0467,1.0532,19569
10/01/1963,1.0558,1.0669,1.0558,1.0604,15886
11/01/1963,1.0604,1.0637,1.0539,1.0637,13814
14/01/1963,1.0637,1.0819,1.0637,1.0806,25325
15/01/1963,1.0806,1.0904,1.0761,1.0826,21335
16/01/1963,1.0813,1.0813,1.0617,1.0656,12969
17/01/1963,1.0676,1.0819,1.0676,1.0793,12432
18/01/1963,1.0793,1.0838,1.0708,1.076,8748
21/01/1963,1.076,1.0799,1.0656,1.0799,8978
22/01/1963,1.0799,1.0923,1.0799,1.0819,9516
23/01/1963,1.0819,1.0865,1.0787,1.0806,6753
24/01/1963,1.0806,1.0917,1.08,1.0852,9516
25/01/1963,1.0852,1.0917,1.0799,1.0917,7137
28/01/1963,1.0949,1.1073,1.0949,1.1073,16268
29/01/1963,1.1074,1.1074,1.0995,1.1002,7598
30/01/1963,1.1001,1.1015,1.0904,1.0943,7367
31/01/1963,1.0943,1.1061,1.0904,1.1054,10207
01/02/1963,1.1054,1.1083,1.1035,1.1054,5525
04/02/1963,1.1054,1.1067,1.095,1.0963,6447
05/02/1963,1.0962,1.1001,1.0891,1.0982,7828
06/02/1963,1.0982,1.1053,1.091,1.091,7213
07/02/1963,1.093,1.1021,1.093,1.093,6676
08/02/1963,1.093,1.0995,1.0904,1.0956,6139
11/02/1963,1.0956,1.0975,1.0897,1.0897,4681
12/02/1963,1.0897,1.0917,1.078,1.0917,9362
13/02/1963,1.0917,1.0956,1.0891,1.0891,6446
14/02/1963,1.0894,1.0975,1.0894,1.0897,8595
15/02/1963,1.0897,1.0949,1.089,1.0923,5832
18/02/1963,1.0924,1.0944,1.0898,1.0901,4605
19/02/1963,1.0901,1.0911,1.0806,1.0813,7828
20/02/1963,1.0786,1.0786,1.0682,1.0721,9209
21/02/1963,1.0722,1.0722,1.0591,1.0702,8595
25/02/1963,1.0696,1.0696,1.0539,1.0539,6216
26/02/1963,1.0538,1.0675,1.0506,1.061,8288
27/02/1963,1.061,1.0672,1.0564,1.0571,4528
28/02/1963,1.0571,1.0578,1.0408,1.0428,11511
01/03/1963,1.0428,1.0526,1.0363,1.0363,10514
04/03/1963,1.0435,1.0552,1.0435,1.0526,7674
05/03/1963,1.0526,1.0526,1.0473,1.048,4681
06/03/1963,1.048,1.0561,1.0441,1.0561,4297
07/03/1963,1.0604,1.0689,1.0604,1.0663,7367
08/03/1963,1.0663,1.0689,1.0617,1.0656,4067
11/03/1963,1.0656,1.0715,1.0643,1.065,4988
12/03/1963,1.065,1.0689,1.0623,1.0643,3607
13/03/1963,1.0644,1.0702,1.0644,1.0663,4681
14/03/1963,1.0662,1.0786,1.063,1.0695,6062
15/03/1963,1.0695,1.0793,1.0656,1.078,5218
18/03/1963,1.078,1.0839,1.0675,1.0682,4758
19/03/1963,1.0682,1.0721,1.0656,1.0695,4221
20/03/1963,1.0708,1.0832,1.0708,1.0799,5065
21/03/1963,1.08,1.0826,1.0721,1.0728,8135
22/03/1963,1.0728,1.0819,1.0721,1.0806,4374
25/03/1963,1.0806,1.0839,1.0787,1.0787,4912
26/03/1963,1.0799,1.0904,1.0799,1.0858,8288
27/03/1963,1.0897,1.0982,1.0897,1.0982,8672
28/03/1963,1.0983,1.1041,1.0956,1.0976,8442
29/03/1963,1.0975,1.1015,1.0956,1.0982,4911
01/04/1963,1.0982,1.1001,1.0962,1.0982,6983
02/04/1963,1.0982,1.1015,1.0891,1.0891,5756
03/04/1963,1.0904,1.1028,1.0904,1.1015,5295
04/04/1963,1.1087,1.1214,1.1087,1.1188,13277
05/04/1963,1.121,1.153,1.121,1.153,16346
08/04/1963,1.1602,1.1758,1.1602,1.1729,16269
09/04/1963,1.1729,1.1752,1.1556,1.1602,12663
10/04/1963,1.1602,1.1628,1.14,1.154,9516
11/04/1963,1.154,1.1726,1.1485,1.1641,13123
15/04/1963,1.164,1.1712,1.1556,1.1634,8518
16/04/1963,1.1634,1.1667,1.1549,1.1549,6676
17/04/1963,1.155,1.1576,1.1465,1.1491,4912
18/04/1963,1.1491,1.1582,1.1491,1.1491,2993
19/04/1963,1.1556,1.1739,1.1556,1.1739,7828
22/04/1963,1.1817,1.1979,1.1817,1.1921,11588
23/04/1963,1.1922,1.2026,1.1882,1.2026,8595
24/04/1963,1.2045,1.2169,1.2045,1.2065,8749
25/04/1963,1.2065,1.2129,1.1999,1.212,7137
26/04/1963,1.212,1.226,1.2064,1.226,6523
29/04/1963,1.226,1.2377,1.2169,1.2221,5372
30/04/1963,1.2221,1.2286,1.2051,1.2097,8902
01/05/1963,1.2098,1.2222,1.2058,1.213,6139
02/05/1963,1.2137,1.2241,1.2137,1.2228,3760
03/05/1963,1.2228,1.2231,1.2143,1.2143,3146
06/05/1963,1.2124,1.2124,1.1954,1.1954,6063
07/05/1963,1.1954,1.2058,1.1934,1.2007,5525
08/05/1963,1.2032,1.226,1.2032,1.226,7597
09/05/1963,1.226,1.2403,1.226,1.2273,11511
10/05/1963,1.2274,1.2391,1.2202,1.2391,4835
13/05/1963,1.2384,1.2384,1.2267,1.2293,3914
14/05/1963,1.2292,1.2325,1.2234,1.2273,4604
15/05/1963,1.2274,1.2345,1.2274,1.2313,5372
16/05/1963,1.2312,1.2364,1.2234,1.226,4604
17/05/1963,1.226,1.2378,1.2163,1.2182,4681
20/05/1963,1.2182,1.2221,1.2071,1.2071,4451
21/05/1963,1.2071,1.2182,1.2052,1.2182,5295
22/05/1963,1.2182,1.2365,1.2143,1.2156,3453
23/05/1963,1.2156,1.2208,1.2117,1.2117,3377
24/05/1963,1.2117,1.2189,1.2052,1.2078,2993
27/05/1963,1.2065,1.2065,1.1947,1.1947,4681
28/05/1963,1.1992,1.2097,1.1992,1.1999,4604
29/05/1963,1.2077,1.226,1.2077,1.226,5679
31/05/1963,1.2312,1.2482,1.2312,1.2449,10974
03/06/1963,1.2449,1.2489,1.2345,1.2345,8672
04/06/1963,1.2345,1.245,1.2313,1.2365,5986
05/06/1963,1.2364,1.2417,1.2247,1.226,5065
06/06/1963,1.226,1.2312,1.2208,1.226,2993
07/06/1963,1.2261,1.2274,1.2202,1.2215,3684
10/06/1963,1.2215,1.2215,1.2051,1.2058,6753
11/06/1963,1.2078,1.2202,1.2078,1.213,2839
12/06/1963,1.213,1.2248,1.2078,1.2215,5679
13/06/1963,1.2215,1.2365,1.2052,1.2091,4605
14/06/1963,1.2091,1.2149,1.2051,1.2084,3453
17/06/1963,1.2084,1.2091,1.1961,1.198,4374
18/06/1963,1.1979,1.209,1.196,1.196,5448
19/06/1963,1.196,1.1993,1.1908,1.1921,6676
20/06/1963,1.1922,1.1922,1.1745,1.1863,12126
21/06/1963,1.1869,1.1915,1.1869,1.1882,5602
24/06/1963,1.1882,1.1928,1.1713,1.1713,7981
25/06/1963,1.1713,1.1856,1.1635,1.1654,6907
26/06/1963,1.1654,1.166,1.1445,1.1445,12739
27/06/1963,1.1445,1.1536,1.1269,1.1328,13967
28/06/1963,1.136,1.1432,1.136,1.138,6677
01/07/1963,1.138,1.138,1.1113,1.1126,15272
02/07/1963,1.1178,1.1439,1.1178,1.1439,11972
03/07/1963,1.1458,1.1555,1.1458,1.1523,10513
05/07/1963,1.1536,1.1608,1.1536,1.1608,4604
08/07/1963,1.1582,1.1582,1.136,1.1373,6139
09/07/1963,1.1374,1.1563,1.1328,1.1501,6677
10/07/1963,1.1477,1.1477,1.1353,1.1399,6599
11/07/1963,1.1399,1.1478,1.1321,1.1321,6293
12/07/1963,1.1321,1.1386,1.1256,1.1256,5832
15/07/1963,1.1256,1.1321,1.1194,1.1282,8288
16/07/1963,1.1282,1.1367,1.1276,1.1354,8135
17/07/1963,1.1354,1.1465,1.1262,1.1295,8288
18/07/1963,1.1295,1.1341,1.1204,1.1204,9286
19/07/1963,1.1204,1.123,1.1164,1.1197,7290
22/07/1963,1.1198,1.123,1.1126,1.1165,6139
23/07/1963,1.1164,1.1282,1.1132,1.1132,8595
24/07/1963,1.1132,1.1243,1.1093,1.1178,6446
25/07/1963,1.1178,1.1269,1.1178,1.1191,5602
26/07/1963,1.1191,1.1269,1.1191,1.1256,3991
29/07/1963,1.1269,1.1308,1.1269,1.1295,3377
30/07/1963,1.1354,1.1556,1.1354,1.1556,11128
31/07/1963,1.1555,1.1686,1.1334,1.1334,11664
01/08/1963,1.1334,1.1406,1.1217,1.1347,10053
02/08/1963,1.1347,1.1399,1.1269,1.1269,3684
05/08/1963,1.1269,1.1419,1.1256,1.1419,4144
06/08/1963,1.1419,1.153,1.1379,1.1523,8364
07/08/1963,1.1524,1.1524,1.1403,1.1403,5449
08/08/1963,1.1403,1.1517,1.1335,1.1452,5219
09/08/1963,1.1452,1.1595,1.1439,1.1569,6907
12/08/1963,1.1608,1.1673,1.1608,1.1621,8365
13/08/1963,1.1647,1.1856,1.1647,1.1849,14503
14/08/1963,1.1849,1.1986,1.1751,1.1921,13506
15/08/1963,1.1921,1.1973,1.1843,1.1843,8979
16/08/1963,1.1843,1.1922,1.1804,1.1804,4451
19/08/1963,1.1804,1.1869,1.1791,1.1791,3146
20/08/1963,1.179,1.1843,1.1647,1.1647,4911
21/08/1963,1.1667,1.1738,1.1667,1.1706,2916
22/08/1963,1.1706,1.1804,1.1674,1.1804,5065
23/08/1963,1.1803,1.1842,1.1686,1.1699,4528
26/08/1963,1.1726,1.1785,1.1726,1.1739,3837
27/08/1963,1.1738,1.1752,1.153,1.153,5756
28/08/1963,1.153,1.1686,1.153,1.1569,6446
29/08/1963,1.1569,1.1661,1.1543,1.1543,5602
30/08/1963,1.1543,1.1609,1.1465,1.1602,6907
03/09/1963,1.1617,1.1784,1.1617,1.1673,8364
04/09/1963,1.1686,1.179,1.1686,1.1686,8902
05/09/1963,1.1687,1.1791,1.1661,1.1752,5909
06/09/1963,1.1777,1.2064,1.1777,1.196,19492
09/09/1963,1.196,1.2065,1.1869,1.1908,9209
10/09/1963,1.1908,1.2025,1.1908,1.1947,7827
11/09/1963,1.1947,1.2038,1.1921,1.1921,9055
12/09/1963,1.1921,1.196,1.1856,1.1908,5525
13/09/1963,1.1908,1.2012,1.1882,1.1882,6216
16/09/1963,1.1882,1.196,1.1869,1.1869,4681
17/09/1963,1.1869,1.1986,1.1869,1.1872,6830
18/09/1963,1.1873,1.1915,1.1674,1.1739,7291
19/09/1963,1.1741,1.1869,1.1741,1.1849,5909
20/09/1963,1.1849,1.196,1.1843,1.1908,6216
23/09/1963,1.1908,1.2006,1.1843,1.1856,8288
24/09/1963,1.1869,1.2072,1.1869,1.2065,11281
25/09/1963,1.2065,1.2234,1.1947,1.1947,21641
26/09/1963,1.1947,1.1999,1.1745,1.1745,17036
27/09/1963,1.1745,1.181,1.166,1.1699,9669
30/09/1963,1.17,1.1804,1.1661,1.1791,6600
01/10/1963,1.179,1.1882,1.1732,1.1732,6600
02/10/1963,1.1732,1.1765,1.1699,1.1719,3530
03/10/1963,1.1738,1.194,1.1738,1.1921,3914
04/10/1963,1.2,1.213,1.2,1.2039,13584
07/10/1963,1.2038,1.2247,1.1999,1.2247,11204
08/10/1963,1.2248,1.2306,1.2065,1.2065,20030
09/10/1963,1.2065,1.2208,1.2032,1.2065,9286
10/10/1963,1.2065,1.215,1.2013,1.2143,7828
11/10/1963,1.2143,1.2283,1.2143,1.2234,11281
14/10/1963,1.2234,1.2417,1.2234,1.2417,11204
15/10/1963,1.2449,1.2567,1.2449,1.2469,15195
16/10/1963,1.247,1.2809,1.247,1.2789,13814
17/10/1963,1.2841,1.2952,1.2841,1.2841,18955
18/10/1963,1.2841,1.2925,1.2808,1.2906,7828
21/10/1963,1.2906,1.3003,1.2886,1.2886,9055
22/10/1963,1.2861,1.2861,1.2632,1.2678,17728
23/10/1963,1.2677,1.2788,1.2599,1.2599,8671
24/10/1963,1.2652,1.2769,1.2652,1.2652,5449
25/10/1963,1.271,1.2886,1.271,1.2873,7981
28/10/1963,1.2938,1.3089,1.2938,1.2971,18955
29/10/1963,1.2971,1.3063,1.2756,1.2815,13660
30/10/1963,1.2815,1.2821,1.2632,1.2632,7674
31/10/1963,1.2632,1.2886,1.2625,1.2886,7290
01/11/1963,1.2887,1.2932,1.2711,1.2743,6600
04/11/1963,1.2742,1.2814,1.2579,1.2625,5525
06/11/1963,1.2619,1.2619,1.2443,1.2521,10053
07/11/1963,1.2521,1.2651,1.2521,1.256,4604
08/11/1963,1.2626,1.2704,1.2626,1.2639,5372
11/11/1963,1.2665,1.2756,1.2665,1.2704,4144
12/11/1963,1.2717,1.2861,1.2717,1.273,8979
13/11/1963,1.273,1.2847,1.273,1.2769,6677
14/11/1963,1.2769,1.2808,1.2639,1.2704,6600
15/11/1963,1.2704,1.2743,1.2606,1.2652,4528
18/11/1963,1.2638,1.2638,1.2456,1.2534,4374
19/11/1963,1.2534,1.2599,1.2319,1.2319,6600
20/11/1963,1.232,1.2521,1.2274,1.2313,9516
21/11/1963,1.2313,1.2378,1.2104,1.2104,9362
22/11/1963,1.2104,1.228,1.2025,1.2136,8211
26/11/1963,1.2136,1.2293,1.211,1.2293,10821
27/11/1963,1.2293,1.2469,1.228,1.2469,9593
29/11/1963,1.2469,1.2697,1.2456,1.2658,6983
02/12/1963,1.273,1.2834,1.273,1.2834,6983
03/12/1963,1.2834,1.2873,1.2704,1.2769,6907
04/12/1963,1.2762,1.2762,1.2599,1.2599,6446
05/12/1963,1.2639,1.2769,1.2639,1.2717,5602
06/12/1963,1.2717,1.2802,1.2613,1.2639,4451
09/12/1963,1.2638,1.2651,1.2521,1.2625,6293
10/12/1963,1.2599,1.2599,1.2521,1.2547,3070
11/12/1963,1.2547,1.2599,1.2521,1.2521,2532
12/12/1963,1.2521,1.256,1.2397,1.2397,2456
13/12/1963,1.2397,1.2456,1.2351,1.2397,3530
16/12/1963,1.2404,1.2528,1.2404,1.2417,2532
17/12/1963,1.2456,1.2613,1.2456,1.2613,4605
18/12/1963,1.2613,1.2809,1.2613,1.2613,6370
19/12/1963,1.2612,1.2703,1.2573,1.2599,4911
20/12/1963,1.26,1.2639,1.2483,1.2613,4605
23/12/1963,1.2612,1.269,1.2579,1.2599,6139
24/12/1963,1.2613,1.2717,1.2613,1.2639,4835
26/12/1963,1.2678,1.2821,1.2678,1.2795,5295
27/12/1963,1.2873,1.2984,1.2873,1.2873,11050
30/12/1963,1.2926,1.305,1.2926,1.3017,17574
31/12/1963,1.3056,1.329,1.3056,1.3225,17803
02/01/1964,1.3303,1.3538,1.3303,1.3486,12508
03/01/1964,1.3487,1.3591,1.3304,1.3304,10744
06/01/1964,1.3336,1.3526,1.3336,1.3343,7214
07/01/1964,1.3343,1.3474,1.3239,1.3252,6063
08/01/1964,1.3252,1.346,1.3252,1.3382,6983
09/01/1964,1.3408,1.3799,1.3408,1.3786,12662
10/01/1964,1.3787,1.393,1.3787,1.3904,11511
13/01/1964,1.3904,1.4139,1.3825,1.3982,12586
14/01/1964,1.3982,1.4139,1.3956,1.3956,10590
15/01/1964,1.4177,1.4634,1.4177,1.4634,15962
16/01/1964,1.4634,1.4791,1.4269,1.4347,19799
17/01/1964,1.4348,1.4609,1.4322,1.4426,12893
20/01/1964,1.4425,1.4712,1.4399,1.4399,12815
21/01/1964,1.44,1.453,1.4139,1.4139,22256
22/01/1964,1.4191,1.4373,1.4191,1.4269,9746
23/01/1964,1.4282,1.4399,1.4282,1.4334,7367
24/01/1964,1.4334,1.436,1.4217,1.4243,5832
27/01/1964,1.4242,1.4334,1.3968,1.4086,5832
28/01/1964,1.406,1.406,1.3917,1.393,5679
29/01/1964,1.3904,1.3904,1.3669,1.3669,8365
30/01/1964,1.3747,1.3903,1.3747,1.3799,4911
31/01/1964,1.3852,1.4139,1.3852,1.4139,6600
03/02/1964,1.4138,1.4256,1.4047,1.4112,6369
04/02/1964,1.408,1.408,1.3982,1.4073,3530
05/02/1964,1.4073,1.4099,1.3982,1.3982,4528
06/02/1964,1.3982,1.4073,1.393,1.3982,6216
07/02/1964,1.4008,1.406,1.4008,1.4008,7828
10/02/1964,1.4034,1.4151,1.4034,1.4086,6446
11/02/1964,1.4113,1.4204,1.4113,1.4139,5756
